barnes08_067|as they now preach their complicated, confused, and unnecessary theories,|as they now preach their complicated, confused, and unnecessary theories,
barnes08_068|all men would uniformly understand the meaning of their lives,|all men would uniformly understand the meaning of their lives,
barnes08_069|and recognize one and the same duties as flowing from this meaning.|and recognize one and the same duties as flowing from this meaning.
barnes09_002|How are we to act now, immediately among ourselves, in Russia, at this moment, when our foes have already attacked us, are attacking our people, and threatening us;|How are we to act now, immediately among ourselves, in Russia, at this moment, when our foes have already attacked us, are attacking our people, and threatening us;
barnes09_003|what should be the action, I shall be asked, of a Russian soldier, officer, general, Tsar, private individual?|what should be the action, I shall be asked, of a Russian soldier, officer, general, Tsar, private individual?
barnes09_004|Are we, forsooth, to allow our enemies to ruin our possessions, to seize the productions of our labors, to carry away prisoners, or kill our men?|Are we, forsooth, to allow our enemies to ruin our possessions, to seize the productions of our labors, to carry away prisoners, or kill our men?
barnes09_005|What are we to do now that this thing has begun?|What are we to do now that this thing has begun?
barnes09_007|before the work of war was commenced,|before the work of war was commenced,
barnes09_008|by whomever it was commenced - every awakened man must answer - before all else the work of my life was commenced.|by whomever it was commenced - every awakened man must answer - before all else the work of my life was commenced.
barnes09_009|And the work of my life has nothing in common with recognition of the rights of the Chinese, Japanese, or Russians to Port Arthur.|And the work of my life has nothing in common with recognition of the rights of the Chinese, Japanese, or Russians to Port Arthur.
barnes09_010|The work of my life consists in fulfilling the will of Him who sent me into this life.|The work of my life consists in fulfilling the will of Him who sent me into this life.
barnes09_011|This will is known to me.|This will is known to me.
barnes09_012|This will,|This will,
barnes09_013|is that I should love my neighbor and serve him.|is that I should love my neighbor and serve him.
barnes09_014|Then why should I, following temporary, casual, irrational, and cruel demands, deviate from the known eternal and changeless law of all my life?|Then why should I, following temporary, casual, irrational, and cruel demands, deviate from the known eternal and changeless law of all my life?
barnes09_015|If there be a God,|If there be a God,
barnes09_016|He will not ask me when I die (which may happen at any moment) whether I retained Chi-nam-po with its timber stores, or Port Arthur, or even that conglomeration which is called the Russian Empire,|He will not ask me when I die (which may happen at any moment) whether I retained Chi-nam-po with its timber stores, or Port Arthur, or even that conglomeration which is called the Russian Empire,
barnes09_017|which He did not confide to my care;|which He did not confide to my care;
barnes09_018|but He will ask me what I have done with that life which He put at my disposal;|but He will ask me what I have done with that life which He put at my disposal;
barnes09_019|did I use it for the purpose for which it was predestined,|did I use it for the purpose for which it was predestined,
barnes09_020|and under the conditions for fulfilling which it was intrusted to me?|and under the conditions for fulfilling which it was intrusted to me?
barnes09_021|Have I fulfilled His law?|Have I fulfilled His law?
barnes09_022|So that to this question as to what is to be done now, when war is commenced,|So that to this question as to what is to be done now, when war is commenced,
barnes09_023|for me, a man who understands his destiny, whatever position I may occupy, there can be no other answer than this,|for me, a man who understands his destiny, whatever position I may occupy, there can be no other answer than this,
barnes09_024|whatever be my circumstances, whether the war be commenced or not,|whatever be my circumstances, whether the war be commenced or not,
barnes09_025|whether thousands of Russians or Japanese be killed,|whether thousands of Russians or Japanese be killed,
barnes09_026|whether not only Port Arthur be taken, but Saint Petersburg and Moscow,|whether not only Port Arthur be taken, but Saint Petersburg and Moscow,
barnes09_027|I cannot act otherwise than as God demands of me,|I cannot act otherwise than as God demands of me,
barnes09_028|and that therefore I as a man can neither directly nor indirectly,|and that therefore I as a man can neither directly nor indirectly,
barnes09_029|neither by directing, nor by helping, nor by inciting to it, participate in war;|neither by directing, nor by helping, nor by inciting to it, participate in war;
barnes09_030|I cannot,|I cannot,
barnes09_031|I do not wish to,|I do not wish to,
barnes09_032|and I will not.|and I will not.
barnes09_033|What will happen immediately or soon, from my ceasing to do that which is contrary to the will of God,|What will happen immediately or soon, from my ceasing to do that which is contrary to the will of God,
barnes09_034|I do not and cannot know;|I do not and cannot know;
barnes09_035|but I believe that from the fulfilment of the will of God,|but I believe that from the fulfilment of the will of God,
barnes09_036|there can follow nothing but that which is good for me and for all men.|there can follow nothing but that which is good for me and for all men.
barnes09_037|You speak with horror about what might happen if we Russians at this moment ceased to fight, and surrendered to the Japanese what they desire from us.|You speak with horror about what might happen if we Russians at this moment ceased to fight, and surrendered to the Japanese what they desire from us.
barnes09_038|But if it be true that the salvation of mankind from brutalization and self-destruction,|But if it be true that the salvation of mankind from brutalization and self-destruction,
barnes09_039|lies only in the establishment amongst men of that true religion which demands that we should love our neighbor and serve him,|lies only in the establishment amongst men of that true religion which demands that we should love our neighbor and serve him,
barnes09_040|with which it is impossible to disagree,|with which it is impossible to disagree,
barnes09_041|then every war, every hour of war, and my participation in it, only renders more difficult and distant the realization of this only possible salvation.|then every war, every hour of war, and my participation in it, only renders more difficult and distant the realization of this only possible salvation.
barnes09_042|So that, even if one places oneself on the unstable point of view of defining actions according to their presumed consequences,|So that, even if one places oneself on the unstable point of view of defining actions according to their presumed consequences,
barnes09_043|even then,|even then,
barnes09_044|the surrender to the Japanese by the Russians of all which the former desire of us,|the surrender to the Japanese by the Russians of all which the former desire of us,
barnes09_045|besides the unquestionable advantage of the cessation of ruin and slaughter,|besides the unquestionable advantage of the cessation of ruin and slaughter,
barnes09_046|would be an approach to the only means of the salvation of mankind from destruction;|would be an approach to the only means of the salvation of mankind from destruction;
barnes09_047|whereas the continuance of the war, however it may end,|whereas the continuance of the war, however it may end,
barnes09_048|will be a postponement of that only means of salvation.|will be a postponement of that only means of salvation.
barnes09_049|"Yet even if this be so," it is replied, wars can cease only when all men, or the majority, will refuse to participate in them.|"Yet even if this be so," it is replied, wars can cease only when all men, or the majority, will refuse to participate in them.
barnes09_050|But the refusal of one man, whether he be Tsar or soldier, will only, unnecessarily, and without the slightest profit to any one, ruin his life.|But the refusal of one man, whether he be Tsar or soldier, will only, unnecessarily, and without the slightest profit to any one, ruin his life.
barnes09_051|If the Russian Tsar were now to throw up the war, he would be dethroned, perhaps killed, in order to get rid of him;|If the Russian Tsar were now to throw up the war, he would be dethroned, perhaps killed, in order to get rid of him;
barnes09_052|if an ordinary man were to refuse military service, he would be sent to a penal battalion and perhaps shot.|if an ordinary man were to refuse military service, he would be sent to a penal battalion and perhaps shot.
barnes09_053|Why, then, without the slightest use should one throw away one's life,|Why, then, without the slightest use should one throw away one's life,
barnes09_054|which may be profitable to society?|which may be profitable to society?
barnes09_055|this is the common question,|this is the common question,
barnes09_056|of those who do not think of the destination of their life and therefore do not understand it.|of those who do not think of the destination of their life and therefore do not understand it.
barnes09_057|But this is not what is said and felt by any man who understands the destination of his life,|But this is not what is said and felt by any man who understands the destination of his life,
barnes09_058|that is by any religious man.|that is by any religious man.
barnes09_059|Such a man is guided in his activity,|Such a man is guided in his activity,
barnes09_060|not by the presumed consequences of his action,|not by the presumed consequences of his action,
barnes09_061|but by the consciousness of the destination of his life.|but by the consciousness of the destination of his life.
barnes09_062|A factory man goes to his factory and in it accomplishes the work which is allotted him,|A factory man goes to his factory and in it accomplishes the work which is allotted him,
barnes09_063|without considering what will be the consequences of his labor.|without considering what will be the consequences of his labor.
barnes09_064|In the same way a soldier acts,|In the same way a soldier acts,
barnes09_065|carrying out the will of his commanders.|carrying out the will of his commanders.
barnes09_066|So acts a religious man in fulfilling the work prescribed to him by God,|So acts a religious man in fulfilling the work prescribed to him by God,
barnes09_067|without arguing as to what precisely will come of that work.|without arguing as to what precisely will come of that work.
barnes09_069|for a religious man there is no questions to whether many or few men act as he does,|for a religious man there is no questions to whether many or few men act as he does,
barnes09_070|or of what may happen to him if he does that which he should do.|or of what may happen to him if he does that which he should do.
barnes09_071|He knows that besides life and death nothing can happen,|He knows that besides life and death nothing can happen,
barnes09_072|and that life and death are in the hands of God whom he obeys.|and that life and death are in the hands of God whom he obeys.
barnes09_073|A religious man acts thus and not otherwise,|A religious man acts thus and not otherwise,
barnes09_074|not because he desires to act thus,|not because he desires to act thus,
barnes09_075|nor because it is advantageous to himself or to other men,|nor because it is advantageous to himself or to other men,
barnes09_076|but because, believing that his life is in the hands of God,|but because, believing that his life is in the hands of God,
barnes09_077|he cannot act otherwise.|he cannot act otherwise.
barnes09_078|In this lies the distinction of the activity of religious men;|In this lies the distinction of the activity of religious men;
barnes09_079|and therefore it is that the salvation of men from the calamities which they inflict upon themselves,|and therefore it is that the salvation of men from the calamities which they inflict upon themselves,
barnes09_080|can be realized only in that degree in which they are guided in their lives,|can be realized only in that degree in which they are guided in their lives,
barnes09_081|not by advantage nor arguments,|not by advantage nor arguments,
barnes09_082|but by religious consciousness.|but by religious consciousness.
barnes10_001|But how about the enemies that attack us?|But how about the enemies that attack us?
barnes10_002|Love your enemies, and you will have none,|Love your enemies, and you will have none,
barnes10_003|is said in the teaching of the Twelve Apostles.|is said in the teaching of the Twelve Apostles.
barnes10_004|This answer is not merely words, as those may imagine who are accustomed to think that the recommendation of love to one's enemies,|This answer is not merely words, as those may imagine who are accustomed to think that the recommendation of love to one's enemies,
barnes10_005|is something hyperbolical,|is something hyperbolical,
barnes10_006|and signifies not that which is expressed, but something else.|and signifies not that which is expressed, but something else.
barnes10_007|This answer is the indication of a very clear and definite activity,|This answer is the indication of a very clear and definite activity,
barnes10_008|and of its consequences.|and of its consequences.
barnes10_009|To love one's enemies - the Japanese, the Chinese, those yellow people toward whom benighted men are now endeavoring to excite our hatred,|To love one's enemies - the Japanese, the Chinese, those yellow people toward whom benighted men are now endeavoring to excite our hatred,
barnes10_010|to love them means not to kill them for the purpose of having the right of poisoning them with opium, as did the English;|to love them means not to kill them for the purpose of having the right of poisoning them with opium, as did the English;
barnes10_011|not to kill them in order to seize their land, as was done by the French, the Russians, and the Germans;|not to kill them in order to seize their land, as was done by the French, the Russians, and the Germans;
barnes10_012|not to bury them alive in punishment for injuring roads, not to tie them together by their hair, not to drown them in their river Amur, as did the Russians.|not to bury them alive in punishment for injuring roads, not to tie them together by their hair, not to drown them in their river Amur, as did the Russians.
barnes10_013|A disciple is not above his master...|A disciple is not above his master...
barnes10_014|It is enough for a disciple that he be as his master.|It is enough for a disciple that he be as his master.
barnes10_015|To love the yellow people, whom we call our foes,|To love the yellow people, whom we call our foes,
barnes10_016|means, not to teach them under the name of Christianity absurd superstitions about the fall of man, redemption, resurrection, et cetera.,|means, not to teach them under the name of Christianity absurd superstitions about the fall of man, redemption, resurrection, et cetera.,
barnes10_017|not to teach them the art of deceiving and killing others,|not to teach them the art of deceiving and killing others,
barnes10_018|but to teach them justice, unselfishness, compassion, love,|but to teach them justice, unselfishness, compassion, love,
barnes10_019|and that not by words, but by the example of our own good life.|and that not by words, but by the example of our own good life.
barnes10_020|And what have we been doing to them, and are still doing?|And what have we been doing to them, and are still doing?
barnes10_021|If we did indeed love our enemies,|If we did indeed love our enemies,
barnes10_022|if even now we began to love our enemies, the Japanese,|if even now we began to love our enemies, the Japanese,
barnes10_023|we would have no enemy.|we would have no enemy.
barnes10_025|however strange it may appear to those occupied with military plans, preparations, diplomatic considerations,|however strange it may appear to those occupied with military plans, preparations, diplomatic considerations,
barnes10_026|administrative, financial, economical measures,|administrative, financial, economical measures,
barnes10_027|revolutionary, socialistic propaganda,|revolutionary, socialistic propaganda,
barnes10_028|and various unnecessary sciences, by which they think to save mankind from its calamities,|and various unnecessary sciences, by which they think to save mankind from its calamities,
barnes10_029|the deliverance of man,|the deliverance of man,
barnes10_030|not only from the calamities of war, but also from all the calamities which men inflict upon themselves, will take place not through emperors or kings instituting peace alliances,|not only from the calamities of war, but also from all the calamities which men inflict upon themselves, will take place not through emperors or kings instituting peace alliances,
barnes10_031|not through those who would dethrone emperors, kings, or restrain them by constitutions, or substitute republics for monarchies,|not through those who would dethrone emperors, kings, or restrain them by constitutions, or substitute republics for monarchies,
barnes10_032|not by peace conferences,|not by peace conferences,
barnes10_033|not by the realization of socialistic programmes,|not by the realization of socialistic programmes,
barnes10_034|not by victories or defeats on land or sea,|not by victories or defeats on land or sea,
barnes10_035|not by libraries or universities,|not by libraries or universities,
barnes10_036|nor by those futile mental exercises which are now called science;|nor by those futile mental exercises which are now called science;
barnes10_037|but only by there being more and more of those simple men who, like the Dukhobors, Drojjin, Olkhovik, in Russia,|but only by there being more and more of those simple men who, like the Dukhobors, Drojjin, Olkhovik, in Russia,
barnes10_038|the Nazarenes in Austria, Condatier in France, Tervey in Holland, and others,|the Nazarenes in Austria, Condatier in France, Tervey in Holland, and others,
barnes10_039|having placed as their object not external alterations of life, but the closest fulfilment in themselves of the will of Him who has sent them into life,|having placed as their object not external alterations of life, but the closest fulfilment in themselves of the will of Him who has sent them into life,
barnes10_040|will direct all their powers to this realization.|will direct all their powers to this realization.
barnes10_041|Only such people realizing the Kingdom of God in themselves, in their souls, will establish,|Only such people realizing the Kingdom of God in themselves, in their souls, will establish,
barnes10_042|without directly aiming at this purpose,|without directly aiming at this purpose,
barnes10_043|that external Kingdom of God,|that external Kingdom of God,
barnes10_044|which every human soul is longing for.|which every human soul is longing for.
barnes10_045|Salvation will come to pass only in this one way and not in any other.|Salvation will come to pass only in this one way and not in any other.
barnes10_046|Therefore what is now being done by those who, ruling men, inspire them with religious and patriotic superstitions, exciting in them exclusiveness, hatred, and murder,|Therefore what is now being done by those who, ruling men, inspire them with religious and patriotic superstitions, exciting in them exclusiveness, hatred, and murder,
barnes10_047|as well as by those who, for the purpose of freeing men from slavery and oppression, invoke them to violent external revolution,|as well as by those who, for the purpose of freeing men from slavery and oppression, invoke them to violent external revolution,
barnes10_048|or think that the acquisition by men of very much incidental and for the most part unnecessary information,|or think that the acquisition by men of very much incidental and for the most part unnecessary information,
barnes10_049|will of itself bring them to a good life,|will of itself bring them to a good life,
barnes10_050|all this, by distracting men from what alone they need,|all this, by distracting men from what alone they need,
barnes10_051|only removes them further from the possibility of salvation.|only removes them further from the possibility of salvation.
barnes10_052|The evil from which the men of the Christian world suffer,|The evil from which the men of the Christian world suffer,
barnes10_053|is that they have temporarily lost religion.|is that they have temporarily lost religion.
barnes10_054|Some people, having come to see the discord between the existing religion and the degree of mental and scientific development attained by humanity at the present time,|Some people, having come to see the discord between the existing religion and the degree of mental and scientific development attained by humanity at the present time,
barnes10_055|have decided that in general no religion whatever is necessary.|have decided that in general no religion whatever is necessary.
barnes10_056|They live without religion and preach the uselessness of any religion of whatever kind.|They live without religion and preach the uselessness of any religion of whatever kind.
barnes10_057|Others, holding to that distorted form of the Christian religion which is now preached,|Others, holding to that distorted form of the Christian religion which is now preached,
barnes10_058|likewise live without religion,|likewise live without religion,
barnes10_059|professing empty external forms, which cannot serve as guidance for men.|professing empty external forms, which cannot serve as guidance for men.
barnes10_060|Yet a religion which answers to the demands of our time does exist and is known to all men,|Yet a religion which answers to the demands of our time does exist and is known to all men,
barnes10_061|and in a latent state lives in the hearts of men of the Christian world.|and in a latent state lives in the hearts of men of the Christian world.
barnes10_062|Therefore that this religion should become evident to and binding upon all men,|Therefore that this religion should become evident to and binding upon all men,
barnes10_063|it is only necessary that educated men - the leaders of the masses,|it is only necessary that educated men - the leaders of the masses,
barnes10_064|should understand that religion is necessary to man,|should understand that religion is necessary to man,
barnes10_065|that without religion men cannot live a good life,|that without religion men cannot live a good life,
barnes10_066|and that what they call science cannot replace religion;|and that what they call science cannot replace religion;
barnes10_067|and that those in power and who support the old empty forms of religion,|and that those in power and who support the old empty forms of religion,
barnes10_068|should understand that what they support and preach under the form of religion,|should understand that what they support and preach under the form of religion,
barnes10_069|is not only not religion,|is not only not religion,
barnes10_070|but is the chief obstacle to men's appropriating the true religion which they already know,|but is the chief obstacle to men's appropriating the true religion which they already know,
barnes10_071|and which can alone deliver them from their calamities.|and which can alone deliver them from their calamities.
barnes10_072|So that the only certain means of man's salvation,|So that the only certain means of man's salvation,
barnes10_073|consists merely in ceasing to do that which hinders men from assimilating the true religion which already lives in their consciousness.|consists merely in ceasing to do that which hinders men from assimilating the true religion which already lives in their consciousness.
barnes11_001|I had finished this writing when news came of the destruction of six hundred innocent lives opposite Port Arthur.|I had finished this writing when news came of the destruction of six hundred innocent lives opposite Port Arthur.
barnes11_002|It would seem that the useless suffering and death of these unfortunate deluded men,|It would seem that the useless suffering and death of these unfortunate deluded men
barnes11_003|who have needlessly and so dreadfully perished,|who have needlessly and so dreadfully perished,
barnes11_004|ought to disabuse those who were the cause of this destruction.|ought to disabuse those who were the cause of this destruction.
barnes11_005|I am not alluding to Makaroff and other officers,|I am not alluding to Makaroff and other officers,
barnes11_006|all these men knew what they were doing, and wherefore, and they voluntarily, for personal advantage, for ambition, did as they did,|all these men knew what they were doing, and wherefore, and they voluntarily, for personal advantage, for ambition, did as they did,
barnes11_007|disguising themselves in pretended patriotism,|disguising themselves in pretended patriotism,
barnes11_008|a pretence not condemned merely because it is universal.|a pretence not condemned merely because it is universal.
barnes11_009|I allude rather to those unfortunate men drawn from all parts of Russia,|I allude rather to those unfortunate men drawn from all parts of Russia,
barnes11_010|who, by the help of religious fraud, and under fear of punishment,|who, by the help of religious fraud, and under fear of punishment,
barnes11_011|have been torn from an honest, reasonable, useful, laborious family life,|have been torn from an honest, reasonable, useful, laborious family life,
barnes11_012|driven to the other end of the world,|driven to the other end of the world,
barnes11_013|placed on a cruel, senseless machine for slaughter,|placed on a cruel, senseless machine for slaughter,
barnes11_014|and torn to bits,|and torn to bits,
barnes11_015|drowned along with this stupid machine in a distant sea,|drowned along with this stupid machine in a distant sea,
barnes11_016|without any need or any possibility of advantage from all their privations, efforts, and sufferings,|without any need or any possibility of advantage from all their privations, efforts, and sufferings,
barnes11_017|or from the death which overtook them.|or from the death which overtook them.
barnes11_018|In 1830, during the Polish war, the adjutant Vilijinsky sent to Saint Petersburg by Klopitsky,|In eighteen thirty, during the Polish war, the adjutant Vilijinsky sent to Saint Petersburg by Klopitsky,
barnes11_019|in a conversation held in French with Dibitch, in answer to the latter's demand that the Russian troops should enter Poland,|in a conversation held in French with Dibitch, in answer to the latter's demand that the Russian troops should enter Poland,
barnes11_020|and said to him:|and said to him:
barnes11_021|Monsieur le Marechal, I think that in that case it will be quite impossible for the Polish nation to accept this manifesto...|Monsieur le Marechal, I think that in that case it will be quite impossible for the Polish nation to accept this manifesto...
barnes11_022|Believe me, the Emperor will make no further concessions.|Believe me, the Emperor will make no further concessions.
barnes11_023|Then I foresee that, unhappily, there will be war,|Then I foresee that, unhappily, there will be war,
barnes11_024|that much blood will be shed,|that much blood will be shed,
barnes11_025|there will be many unfortunate victims.|there will be many unfortunate victims.
barnes11_026|Do not think so;|Do not think so;
barnes11_027|at most there will be ten thousand who will perish on both sides, and that is all,|at most there will be ten thousand who will perish on both sides, and that is all,
barnes11_028|said Dibitch in his German accent, quite confident that he, together with another man as cruel and foreign to Russia and Polish life as he was himself, - Nicholas the first,|said Dibitch in his German accent, quite confident that he, together with another man as cruel and foreign to Russia and Polish life as he was himself, - Nicholas the first,
barnes11_029|had the right to condemn or not to condemn to death ten or a hundred thousand Russians and Poles.|had the right to condemn or not to condemn to death ten or a hundred thousand Russians and Poles.
barnes11_030|One hardly believes that this could have been, so senseless and dreadful is it,|One hardly believes that this could have been, so senseless and dreadful is it,
barnes11_031|and yet it was;|and yet it was;
barnes11_032|sixty thousand maintainers of their families lost their lives owing to the will of those men.|sixty thousand maintainers of their families lost their lives owing to the will of those men.
barnes11_033|And now the same thing is taking place.|And now the same thing is taking place.
barnes11_034|In order not to let the Japanese into Manchuria, and to expel them from Korea,|In order not to let the Japanese into Manchuria, and to expel them from Korea,
barnes11_035|not ten thousand, but fifty and more thousand will, according to all probability, be necessary.|not ten thousand, but fifty and more thousand will, according to all probability, be necessary.
barnes11_036|I do not know whether Nicholas the second and Kuropatkin say like Dibitch in so many words that not more than fifty thousand lives will be necessary for this on the Russian side alone, only and only that;|I do not know whether Nicholas the second and Kuropatkin say like Dibitch in so many words that not more than fifty thousand lives will be necessary for this on the Russian side alone, only and only that;
barnes11_037|but they think it,|but they think it,
barnes11_038|they cannot but think it,|they cannot but think it,
barnes11_039|because the work they are doing speaks for itself;|because the work they are doing speaks for itself;
barnes11_040|that ceaseless stream of unfortunate, deluded Russian peasants now being transported by thousands to the Far East,|that ceaseless stream of unfortunate, deluded Russian peasants now being transported by thousands to the Far East,
barnes11_041|these are those same not more than fifty thousand live Russian men whom Nicholas Romanoff and Alexis Kuropatkin have decided they may get killed, and who will be killed,|these are those same not more than fifty thousand live Russian men whom Nicholas Romanoff and Alexis Kuropatkin have decided they may get killed, and who will be killed,
barnes11_043|guilty of nothing and gaining nothing by their sufferings and death.|guilty of nothing and gaining nothing by their sufferings and death.
barnes11_044|For other people's land, to which the Russians have no right,|For other people's land, to which the Russians have no right,
barnes11_045|which has been criminally seized from its legitimate owners,|which has been criminally seized from its legitimate owners,
barnes11_046|and which, in reality, is not even necessary to the Russians,|and which, in reality, is not even necessary to the Russians,
barnes11_047|and also for certain dark dealings by speculators, who in Korea wished to gain money out of other people's forests,|and also for certain dark dealings by speculators, who in Korea wished to gain money out of other people's forests,
barnes11_048|many millions of money are spent,|many millions of money are spent,
barnes11_049|that is a great part of the labor of the whole of the Russian people,|that is a great part of the labor of the whole of the Russian people,
barnes11_050|while the future generations of this people are bound by debts,|while the future generations of this people are bound by debts,
barnes11_051|its best workmen are withdrawn from labor,|its best workmen are withdrawn from labor,
barnes11_052|and scores of thousands of its sons are mercilessly doomed to death;|and scores of thousands of its sons are mercilessly doomed to death;
barnes11_053|and the destruction of these unfortunate men is already begun.|and the destruction of these unfortunate men is already begun.
barnes11_054|More than this:|More than this:
barnes11_055|the war is being managed by those who have hatched it so badly, so negligently,|the war is being managed by those who have hatched it so badly, so negligently,
barnes11_056|all is so unexpected, so unprepared, that, as one paper admits, Russia's chief chance of success lies in the fact that it possesses inexhaustible human material.|all is so unexpected, so unprepared, that, as one paper admits, Russia's chief chance of success lies in the fact that it possesses inexhaustible human material.
barnes11_057|It is upon this that those rely who send to death scores of thousands of Russian men!|It is upon this that those rely who send to death scores of thousands of Russian men!
barnes11_058|It is frankly said that the regrettable reverses of our fleet must be compensated on the land.|It is frankly said that the regrettable reverses of our fleet must be compensated on the land.
barnes11_059|In plain language this means that if the authorities have badly directed things on sea,|In plain language this means that if the authorities have badly directed things on sea,
barnes11_060|and by their negligence have destroyed not only the nation's millions, but thousands of lives,|and by their negligence have destroyed not only the nation's millions, but thousands of lives,
barnes11_061|we can make it up by condemning to death on land several more scores of thousands!|we can make it up by condemning to death on land several more scores of thousands!
barnes11_062|When crawling locusts cross rivers,|When crawling locusts cross rivers,
barnes11_063|it happens that the lower layers are drowned,|it happens that the lower layers are drowned,
barnes11_064|until from the bodies of the drowned is formed a bridge over which the upper ranks can pass.|until from the bodies of the drowned is formed a bridge over which the upper ranks can pass.
barnes11_065|In the same way are the Russian people being disposed of.|In the same way are the Russian people being disposed of.
barnes11_066|Thus the first lower layer is already beginning to drown,|Thus the first lower layer is already beginning to drown,
barnes11_067|indicating the way to other thousands, who will all likewise perish.|indicating the way to other thousands, who will all likewise perish.
barnes11_068|And are the originators, directors, and supporters of this dreadful work beginning to understand their sin, their crime?|And are the originators, directors, and supporters of this dreadful work beginning to understand their sin, their crime?
barnes11_069|Not in the least. They are persuaded that they have fulfilled, and are fulfilling, their duty,|Not in the least. They are persuaded that they have fulfilled, and are fulfilling, their duty,
barnes11_070|and they are proud of their activity.|and they are proud of their activity.
barnes11_071|People speak of the loss of the brave Makaroff, who, as all agree, was able to kill men very cleverly;|People speak of the loss of the brave Makaroff, who, as all agree, was able to kill men very cleverly;
barnes11_072|they deplore the loss of a drowned excellent machine of slaughter,|they deplore the loss of a drowned excellent machine of slaughter,
barnes11_073|which had cost so many millions of roubles;|which had cost so many millions of roubles;
barnes11_074|they discuss the question of how to find another murderer as capable as the poor benighted Makaroff;|they discuss the question of how to find another murderer as capable as the poor benighted Makaroff;
barnes11_075|they invent new, still more efficacious, tools of slaughter;|they invent new, still more efficacious, tools of slaughter;
barnes11_076|and all the guilty men engaged in this dreadful work, from the Tsar to the humblest journalist, all with one voice call for new insanities, new cruelties,|and all the guilty men engaged in this dreadful work, from the Tsar to the humblest journalist, all with one voice call for new insanities, new cruelties,
barnes11_077|for the increase of brutality and hatred of one's fellow-men.|for the increase of brutality and hatred of one's fellow-men.
barnes11_079|Makaroff is not the only man in Russia,|Makaroff is not the only man in Russia,
barnes11_080|and every admiral placed in his position will follow in his steps and will continue the plan and the idea of Makaroff,|and every admiral placed in his position will follow in his steps and will continue the plan and the idea of Makaroff,
barnes11_081|who has nobly perished in the strife,|who has nobly perished in the strife,
barnes11_084|Let us earnestly pray God for those who have laid down their lives for the sacred Fatherland, without doubting for one moment that the Fatherland will give us new sons, equally virtuous, for the further struggle,|Let us earnestly pray God for those who have laid down their lives for the sacred Fatherland, without doubting for one moment that the Fatherland will give us new sons, equally virtuous, for the further struggle,
barnes11_085|and will find in them an inexhaustible store of strength for a worthy completion of the work, unquote,|and will find in them an inexhaustible store of strength for a worthy completion of the work, unquote,
barnes11_086|writes the Saint Petersburg Viedomosti.|writes the Saint Petersburg Viedomosti.
barnes11_088|A ripe nation will draw no other conclusion from the defeat, however unprecedented,|A ripe nation will draw no other conclusion from the defeat, however unprecedented,
barnes11_089|than that we should continue, develop, and conclude the strife;|than that we should continue, develop, and conclude the strife;
barnes11_090|therefore let us find in ourselves new strength;|therefore let us find in ourselves new strength;
barnes11_091|new heroes of the spirit will arise, unquote,|new heroes of the spirit will arise, unquote,
barnes11_092|writes the Russ,|writes the Russ,
barnes11_093|and so forth.|and so forth.
barnes11_094|So murder and every kind of crime go on with greater fury. People enthusiastically admire the martial spirit of the volunteers who, having come unexpectedly upon fifty of their fellow-men, slay all of them,|So murder and every kind of crime go on with greater fury. People enthusiastically admire the martial spirit of the volunteers who, having come unexpectedly upon fifty of their fellow-men, slay all of them,
barnes11_095|or take possession of a village and slaughter all its population, or hang or shoot those accused of being spies,|or take possession of a village and slaughter all its population, or hang or shoot those accused of being spies,
barnes11_096|that is of doing the very same thing which is regarded as indispensable and is constantly done on our side.|that is of doing the very same thing which is regarded as indispensable and is constantly done on our side.
barnes11_097|News about these crimes is reported in pompous telegrams to their chief director, the Tsar, who, in return, sends to his virtuous troops his blessing on the continuation of such deeds.|News about these crimes is reported in pompous telegrams to their chief director, the Tsar, who, in return, sends to his virtuous troops his blessing on the continuation of such deeds.
barnes11_098|Is it not evident that, if there be a salvation from this position, it is only one:|Is it not evident that, if there be a salvation from this position, it is only one:
barnes11_099|that one which Jesus teaches?|that one which Jesus teaches?
barnes11_100|Seek ye first the Kingdom of God and His righteousness (that which is within you), and all the rest - that is all that practical welfare toward which man is striving,|Seek ye first the Kingdom of God and His righteousness (that which is within you), and all the rest - that is all that practical welfare toward which man is striving,
barnes11_101|will of itself be realized.|will of itself be realized.
barnes11_102|Such is the law of life:|Such is the law of life:
barnes11_103|practical welfare is attained not when man strives toward this practical welfare - such striving, on the contrary, for the most part removes man from the attainment of what he seeks;|practical welfare is attained not when man strives toward this practical welfare - such striving, on the contrary, for the most part removes man from the attainment of what he seeks;
barnes11_104|but only when man, not thinking of the attainment of practical welfare, strives toward the most perfect fulfilment of that which before God,|but only when man, not thinking of the attainment of practical welfare, strives toward the most perfect fulfilment of that which before God,
barnes11_105|before the Source and Law of his life,|before the Source and Law of his life,
barnes11_106|he regards as right.|he regards as right.
barnes11_107|Then only, incidentally, is practical welfare also attained.|Then only, incidentally, is practical welfare also attained.
barnes11_108|So that the true salvation of men is only one thing:|So that the true salvation of men is only one thing:
barnes11_109|the fulfilment of the will of God by each individual man within himself|the fulfilment of the will of God by each individual man within himself
barnes11_110|that is in that portion of the universe which alone is subject to his power.|that is in that portion of the universe which alone is subject to his power.
barnes11_111|In this is the chief, the only, destiny and duty of every individual man,|In this is the chief, the only, destiny and duty of every individual man,
barnes11_112|and at the same time this is the only means by which every individual man can influence others;|and at the same time this is the only means by which every individual man can influence others;
